NRIC,recommended_page_1,predicted_time_spent_1,recommended_page_2,predicted_time_spent_2,recommended_page_3,predicted_time_spent_3
S4375143R,3,11.7945759711767,0,11.745527982692,8,11.5890542642167
S6464977N,3,11.601538556051,8,11.1664248837365,7,10.8514161170687
S7194649K,0,12.4168967418613,7,12.2723763013628,2,12.1264397197792
S6733774B,7,10.7855274929698,2,9.53174534423065,4,8.83937135186293
S4272353E,5,14.5307973861583,4,14.4943960573813,8,13.6514860572054
S7727025H,0,10.8962758733472,8,10.867113141382,3,10.7532879591252
S8887502X,7,14.3022561398888,3,13.9374612269574,5,10.9687561278133
S7142286S,0,13.6087374352105,8,12.7591934684194,7,12.6332276769488
S7701875N,3,11.3597209639317,4,11.0680046874837,1,10.9317395824195
S4254926E,8,11.9178091754882,7,11.7285123503192,1,11.2203190483246
S5913783N,8,13.3540915450686,0,10.4233895241574,7,10.3561648270578
S4420132L,5,14.865333238178,7,14.2396102632351,4,14.2298594616835
S9722793V,3,11.8739469615851,4,11.4289291879976,1,11.1184784148679
S8710961U,0,11.6462964598338,7,9.030333113571,4,8.71833139996961
S5716713H,7,13.635450028441,1,13.2105519982422,8,12.1804691133065
S5791519Y,7,10.5495621286454,4,10.4325779323297,3,10.0601085330347
S4609437J,0,12.7590037301836,1,12.4106193910236,6,12.3181126230632
S4614552D,8,13.6413599255773,5,12.2231850973043,2,12.1261491576061
S7125005V,7,14.1482183577866,8,13.917547255568,4,12.7052908248251
S9275773T,0,9.73350620186897,8,9.14019667668289,3,8.97027852235692
S7687510D,8,11.4075716698039,7,11.1977331589647,3,9.14861376670981
S4024045A,4,12.782190628616,7,12.392707385722,1,11.9488870667981
S9817268S,0,10.8876995883032,7,10.716018765073,5,10.633829828257
S8725242F,4,14.1629921381943,0,13.7720302189276,3,11.7616868126381
S9548168Z,0,12.6078763459167,3,12.4874225075531,2,12.3695560357383
S5864119D,4,12.2723090862729,0,12.1778054379344,8,12.1751618784515
S7200227U,0,11.2827339473772,2,10.4771935878752,8,9.97218747268344
S9300661G,8,13.1593967255643,4,12.452604863514,7,12.3505784929928
S9067975H,7,14.0293247379116,8,13.9475492944676,1,13.5910679514668
S4872916L,7,10.6904316888809,5,10.275274057432,8,9.51426801809581
S5967067S,0,13.0232993706096,5,12.1758546894348,8,11.3458809149129
S8121759P,4,12.8778014717257,5,12.7523105903446,0,11.551644396489
S8125674C,0,13.3448250695638,7,12.0045587886252,5,11.3997831239452
S8240231W,8,12.8234651106133,0,12.3402210628902,7,12.0833125518093
S8833714J,5,12.7860074366845,7,12.703039881579,3,12.699146004594
S7082431V,3,13.7548367566168,8,12.6426335126163,7,11.9240614857489
S7463758C,5,12.8245156857602,3,12.6714546038843,8,12.5779665207135
S8289955N,8,12.6876674572617,6,10.2481356019762,2,9.20999111427533
S7118576O,7,10.7564806093207,3,10.6646392575536,8,10.3423897625198
S9626955A,0,11.7313072146543,8,11.4173427054648,4,10.9882101823223
S9461016R,4,11.8936238451382,3,11.4210965112954,8,11.2851982676129
S4846099X,7,13.6074408180385,6,11.9089517639357,8,11.6269651344958
S7407673P,4,13.7340711398711,7,13.02546105928,3,12.7346065458736
S7608828P,7,14.3961615591574,5,13.071375096172,8,12.7346299931553
S8139064U,8,14.5661208377146,4,13.4066346669586,7,13.2789276367415
S7994461M,0,11.7690925987177,4,9.92920674206131,3,9.91876713346467
S6689861D,0,15.3220147489792,5,13.524286679414,3,12.8867552130435
S5068493E,3,11.9006195158345,0,11.1668013386976,4,10.9737746982601
S9752660X,4,12.2157279871922,8,12.0373646585421,5,11.7304479845108
S6477402V,0,12.0525161289415,3,11.9069775845266,7,11.7434500108
S4048627B,1,11.714095202808,8,11.3053210304868,4,10.5916277074797
S9768305R,7,13.9485274655774,8,12.628033056629,2,11.3683949076483
S8084199F,4,14.8093031009779,8,13.4027784051725,3,12.7900109604583
S7413567U,4,12.7436978391779,3,11.8722135736321,7,11.1095273007045
S9335208V,2,11.3349381726251,7,10.6966705806945,0,10.4156569622231
S5889944T,8,11.7520967368668,0,11.051425771554,7,10.8519770724475
S6537403S,5,13.4515357536015,0,12.3494177329292,8,12.1155640078026
S9371654G,3,12.498800937374,4,12.1143511140629,7,11.3295020595175
S4404181I,4,14.2991423490324,7,13.3934420572736,5,12.9365851256308
S7336619Z,8,13.3610799142145,1,10.5335369271894,5,9.5399149220143
S9821328X,8,12.3395114965547,4,12.1890012163084,7,12.1465900728016
S6505954Y,8,13.6193441057107,4,11.18421136901,0,10.7682156175269
S6362900F,0,11.5743442657415,7,11.0829872835125,2,11.0508438076358
S4609089A,5,11.4429365080277,8,10.9200618698684,0,10.706380579309
S8829305J,3,12.6230403975473,5,12.4063086296947,8,11.8419347833624
S9035091C,5,9.15400516815669,7,9.1425426067702,8,8.89091038889561
S7149490F,8,16.191967674609,4,14.5130914206948,0,13.7489308632834
S7377396Z,8,11.1581579559421,0,9.47214554999965,7,9.38804100308673
S8533131W,4,13.0028864478411,7,12.8684958459798,8,11.3483181503197
S8968359H,1,12.1831460155618,5,10.8023528705109,3,10.6229154283679
S9798536R,3,10.8072843935846,0,10.2448428402952,4,9.96303342349093
S7218973Z,8,13.5824533777324,0,13.1704448464373,5,10.8045103276114
S7801239N,2,11.1094207850851,8,10.4993978515354,4,10.4177573262875
S7324786T,8,12.9728195960713,4,12.5848209247937,0,12.3741406523908
S8062481R,3,12.7964280758482,7,12.7837531122964,4,12.6950127819179
S5891386D,5,12.7009990421662,7,12.3381671603079,0,11.4701095234492
S7786736W,3,15.5692251549517,8,14.1193141293683,0,11.9704878537547
S7187481Z,7,9.51278594445131,3,9.01814092681381,0,8.61060638535609
S5042435C,8,13.5430784616428,5,12.0161312074865,3,11.7124517440681
S4735902M,3,12.9339477418396,4,12.6277058645592,7,12.3407386707388
S4272073W,4,12.1074947057364,5,11.7281135049566,0,11.2637385562647
S5096205S,3,12.2864266885099,4,12.1026845565222,8,11.7113550260787
S7493765L,3,10.5381316045826,8,10.2793666997368,4,9.82101588082516
S6816632A,8,12.8281844339154,0,12.3525592286909,5,12.098286202898
S4726620L,3,10.8584410926266,7,9.84466475687157,8,9.70377418876217
S5140564I,3,13.409122570231,8,12.9139109602277,7,12.6159997576394
S6632404P,0,12.662914814676,5,12.3348893203337,8,12.01041305245
S6517502Q,0,11.1043782670467,5,11.0846426074437,8,10.8833729264338
S4877029X,0,13.9642125080961,4,12.9991690500569,7,12.8121841263572
S5476746A,0,11.6855195130283,7,11.5956885162472,2,10.5784920055323
S6288474L,8,13.8152988324852,3,12.2892261181948,7,12.0334656281398
S9109778J,2,12.4136126697919,1,11.6030810411284,4,11.4158826295797
S5053394L,3,13.4855362931843,4,13.3905614727206,0,13.0032485012275
S5173004E,8,13.7264227731795,7,12.5168933777126,4,12.3042668894438
S6089860L,7,11.6035677291469,8,11.2000507459242,1,10.988852225729
S7625407K,3,12.1668964105575,7,11.4408193199356,8,10.1163640648828
S7150678C,8,11.2473105373551,7,11.1291216719459,2,9.96252751596077
S5565739B,8,12.4212367609461,4,11.915642330669,7,10.5955880410474
S7609955G,7,12.8324888165065,3,10.9940904965242,8,10.9786936585253
S8720819M,0,14.4694671153526,3,13.9754991766304,7,13.1855789752124
S4807687O,0,10.6843847133591,7,10.6131746773077,3,9.83402267266014
S4572842J,6,11.8996502656938,5,11.8741346102827,2,11.5657422309088
S9202411Z,3,12.4794056649513,7,12.0555625415378,1,11.7366834283131
S6105359X,0,12.4336270823932,5,12.4170806898752,8,12.3802880593623
S8942032H,4,12.1984189267914,8,11.9446465844543,3,11.1761129702109
S6471143R,2,12.7289243310384,7,11.650569773705,3,11.5025141400268
S7335373I,4,14.2838544432516,7,13.3117209933661,1,12.8040928693011
S7480080E,8,13.1199009427565,5,12.9249074731217,3,12.6820091026772
S9778385P,7,11.6354644033744,4,10.9641414214546,3,10.6288389459806
S6860944Q,5,13.9820031404288,8,13.721812710639,4,13.4780685139899
S7089152J,3,13.4676974883079,7,12.4512214890565,8,12.4119748858181
S4846002W,7,12.0277319576407,5,11.6311083057584,0,11.2676910044958
S6559187S,6,12.5232277587531,8,12.5046269001712,0,11.8703213130209
S6164801L,8,12.8131966772478,4,12.3044973177366,3,11.8672364868939
S9808397R,8,13.8810375097713,2,12.7831138789482,7,12.4870091483589
S6185996D,8,11.5667498741837,4,11.0446051204799,5,10.648145241963
S5766849A,4,12.2457919591459,3,11.6096885091429,0,11.1197317998541
S6148448H,8,14.383980513429,4,13.9336938620388,0,11.7634697872884
S7648640O,7,15.087311384796,8,13.9191835678244,0,12.9145894128751
S6212303N,4,10.5436616747726,7,10.4166303352296,2,9.83803559564767
S8361818E,8,10.7214519389038,7,10.3827877984758,4,10.3153160286676
S8001297U,6,12.1859337004245,2,12.1559070805134,5,11.9180356515133
S7345484D,8,10.5170300113463,4,10.0898001621679,0,9.85612342804695
S8174331P,4,13.0202398735205,5,12.7481471386259,2,11.6031157539364
S4055530Z,2,14.3056321949367,5,13.56548935207,3,13.3082113793261
S7721522F,4,13.1526824254757,8,12.7933757832713,7,12.2886180656634
S7331757G,8,13.2573592815567,0,12.8272012608748,7,12.3081552731667
S5036402M,3,10.8665832907012,0,10.848125851531,7,10.7314640455049
S5173527R,7,11.6087875005327,3,10.869711972634,4,10.4704399985653
S7805650K,4,12.1538800081496,5,11.669909032781,8,10.8346440059989
S9669560U,3,11.7817803004802,5,10.7634653486376,7,10.5410102087569
S7102499S,7,13.762597010776,5,12.9124789503208,3,12.702131799434
S4153110B,5,11.0306225423324,8,10.9597306607575,2,10.6967348376514
S6105106G,3,13.2377853651803,6,12.5276912027036,4,12.2869411897634
S7469833Z,2,13.9589218141531,3,13.8414887875713,7,13.8317779603932
S7407131X,4,11.040721010782,7,10.2032910699998,3,10.0263318294796
S7371753X,3,11.8300494853374,8,11.308516968081,1,11.0567144586652
S5118692X,3,10.553481080139,7,9.81059095843383,8,9.57810144230372
S8404513N,3,15.4579769803363,7,15.4260630637191,8,13.9326561953465
S5739993S,8,11.3316502973888,7,10.7250288704975,1,10.3838713473306
S5654488X,5,14.0400942609344,7,13.6251464270159,8,13.3188632469771
S7108187B,0,12.4582704588049,7,11.500207470936,3,11.3867862111114
S7607988S,7,11.1835430919565,1,11.0707401669584,8,11.0437890071913
S8970119G,3,13.5640680640391,0,11.0588993631513,8,10.7899098385869
S8249008J,0,11.8369314460595,7,10.6786860328281,8,10.4415160953171
S7715107Y,3,13.21011018913,0,12.6337940054591,4,12.5403743135332
S8456023E,5,12.4755769490109,7,12.2846849889842,8,12.2644339335186
S6884337O,7,13.137979018275,0,12.211407000848,8,11.498412896705
S7897697M,2,10.8865860773313,4,10.8099240319114,5,10.2867490374136
S6797648A,8,10.773555865826,0,10.2376760475799,2,9.59265788771305
S9128234K,7,13.1797088006,8,12.975106266693,2,12.6414464856169
S6691569E,7,13.5159543376725,5,12.6913549874443,8,11.9266984422063
S6414798A,3,11.6295027033757,0,10.881025347075,7,10.6600288171021
S6648680U,3,13.51070492671,1,11.9252442496293,0,11.701789784665
S7863810Y,2,11.2354210897086,5,10.8773754146021,0,10.3319653936902
S7357076X,8,12.7698207169623,4,12.1201091838519,0,11.3781356539536
S8742181S,0,11.4751651776234,3,10.3511969635376,7,10.1461637998806
S4932858G,0,13.2473461066459,4,12.9266888756203,5,12.7645052441269
S4645148R,6,13.6382614045096,5,13.1843576452275,8,12.675894663592
S8715322G,4,13.376813831625,3,13.1802320461955,1,12.2035951332781
S5311574S,4,12.8869210255008,5,11.5429973291905,8,11.3286056888455
S5728843J,0,14.5606116051557,1,13.7876126170385,8,13.5552522923294
S6824954P,8,11.9266507647253,0,10.7592252257242,1,10.3290735760556
S9415082G,2,11.5281587067323,3,11.2791149059257,0,11.0437462957094
S4790721W,3,14.035666389528,7,13.0318920769392,0,12.8329714003896
S6918641A,0,10.9073390348576,8,10.4712169312635,7,9.55578659022763
S9816851T,4,12.2162069359468,7,12.156167862107,8,12.0529459584581
S6557891Z,8,12.0949980523935,2,11.8032984962042,6,11.5446995360815
S6453216U,3,10.6415859821737,7,9.51311800268943,0,9.37838783237545
S6914622W,4,13.6524708090674,1,12.5049978139255,3,12.3085674111289
S4311975G,3,10.1323266481367,8,9.31570709888838,0,9.16662968274111
S7411928Z,3,10.5055947353986,4,9.73032455569886,8,9.01127783148478
S6422525C,3,12.2678507219976,8,11.1117132505415,7,10.7783850851143
S9649515R,0,11.3775645081354,4,10.2139567661119,7,10.1780045143634
S4929059D,8,13.0873586727384,7,12.8581088592701,4,12.5455192351365
S6679889B,7,13.955890788607,0,13.4318469093153,3,12.905846796617
S4228235Z,8,10.5025754972794,0,10.1547656778224,4,9.99880271951403
S5546607D,8,13.033647069433,5,11.8471388087795,4,11.829794963127
S7287336D,2,11.9271666152933,0,11.8136759386075,4,11.4097298106033
S6872627E,8,14.0579338745103,3,13.4851907332191,2,13.3420980223314
S9214456E,0,12.4539145507519,3,12.0873910396143,2,11.018750455236
S6114241U,8,12.7468614276915,4,10.5930268835285,7,10.2863467345828
S6360068P,7,15.145720448711,2,13.6234046583675,0,13.0328692832984
S8622808A,8,12.6307141414883,0,11.8736408911953,7,11.2217748637242
S6087469Y,4,13.1122994020485,8,11.7218555694555,2,9.62636047110192
S9852497L,4,14.0595065294554,7,12.0657092863885,8,11.9466325551853
S5183046B,3,10.6143119266557,4,10.2944551889362,7,10.1412843993352
S9119068L,2,12.6047424301462,4,12.2869027466866,7,11.9746271892767
S7731448M,0,13.5397609262451,8,11.5773742112467,4,11.335290104815
S9478412J,3,13.0413568538151,1,12.6916265896801,8,12.5691370508478
S9033770L,7,14.0632579273354,4,13.9006933956565,5,12.5396232479356
S6848215H,8,12.8580197349582,0,12.4508997028089,4,12.1432803829121
S8981813Z,7,14.508363409896,4,14.3882279261842,8,14.1293244805701
S4728252B,7,11.6220235027019,3,11.2756860522834,5,10.6973957168262
S8770209A,4,10.6048930458465,3,9.43294502961066,8,9.09097512590148
S9039551H,1,11.7407782316704,7,11.3417113709613,3,10.6756645234101
S9899697V,4,13.9828727120516,8,12.6312804019084,5,12.3197395613409
S6959498S,0,10.0874161326389,3,9.78780512080098,5,9.74548737488418
S7310993W,8,14.4915887883513,7,11.8688130466452,0,11.6407906198705
S9823322Y,8,11.1118204378375,7,9.96646930314975,3,9.95059525435849
S8030121R,3,14.2241280012688,6,13.6436867639409,2,13.5139030897636
S6815068P,8,10.8394728507305,0,8.8976965014635,7,8.84473395215112
S9482544X,8,13.0890956839465,4,11.6932798424166,7,11.5914516644693
S5042933T,8,11.8247990773996,3,11.7651466738815,1,10.276298323838
S5314938Y,0,13.70790055659,2,13.3214375521913,5,11.9647128700012
S5703654W,7,11.7477187804619,4,11.6331138884367,3,11.2596154843712
S7171707U,3,13.7493054521545,1,12.2272836202527,7,12.1431960604607
S8161962S,5,10.9157416105459,7,10.4971048121042,0,9.86198841476169
S8609193O,8,13.9670868004222,5,13.7401408439275,3,12.5811043949109
S9185756Q,2,9.76611611305387,8,9.40182751728473,4,9.14481650179187
S9253709R,3,14.0949857797477,2,13.02325568073,7,12.4572734763923
S4802305J,0,13.251980839335,7,13.1833154222869,3,12.4403743900335
S7179948E,3,12.3679795116277,7,11.7178432594648,4,11.689734831901
S7743663B,0,12.3065315553411,8,12.2792084207188,3,12.1705014998843
S4079054K,4,13.0138681349966,1,12.4359229259325,3,12.3529794195916
S8068571I,7,12.8032277248591,3,11.9357424835657,0,11.5600975533926
S6401597Y,3,12.0712494854088,1,10.8993492451188,7,10.3592580960683
S5284763Z,7,11.0046411871251,5,10.9346756955577,8,9.98246717508459
S9016112U,4,9.96869792086587,5,9.79851284427105,8,9.70180940809024
S9323696Q,3,11.5953036907199,0,11.2281581236796,7,11.0612358362521
S8699761F,8,12.9012343193219,7,10.0382306953967,5,9.88262168670817
S6326764N,3,13.23448624109,0,12.6672481704178,8,12.2920134409817
S6474712U,0,15.7137805978603,5,15.6278905170637,7,15.2499307267247
S7411416Y,3,11.8950353216384,7,9.7056086307737,8,9.45024463370356
S9541619V,0,11.976705664775,4,11.9443672899451,7,11.8833049480482
S9458984A,0,10.57142607924,7,10.2751605338153,3,9.97574234165567
S4758385H,8,15.1011894798154,7,14.967140394784,3,12.6196337609132
S4582764T,7,12.4959448939165,0,12.2186317003818,2,12.1524988709207
S8758851H,0,10.2628916339122,3,10.1346775384802,4,9.98042708066902
S6468414V,3,11.2392821737284,8,9.7327986904065,0,9.35081092704113
S7380583X,8,12.8126215455519,7,12.5520523825968,6,11.5687781081703
S4685904N,5,12.9057204881591,0,11.2723395256194,8,10.2124908218931
S9302660M,7,11.0205472614677,3,10.6379901390309,4,9.42339553218957
S6777508K,8,10.3958504590252,0,9.87245660753324,3,9.09767861786661
S4894527W,7,11.7461379104088,2,11.3435227133839,5,11.3289434782432
S8596517U,8,13.0198806251418,5,11.9566988196781,7,11.8561578345989
S8249752Y,0,11.4062515415542,8,10.2213326594667,5,9.96447747595395
S7090762I,4,13.4684911334207,3,13.2837629225769,8,12.7671305679148
S5383262Y,8,11.5074168761074,7,10.5154483989826,4,10.4197652533021
S8571054T,8,14.0835516428991,7,11.758131801325,2,11.3697286628088
S4731955A,3,13.2855828346303,7,12.3704538819238,8,12.2428300742452
S6802402U,8,12.7981788564845,0,12.2852575741693,7,12.2689808105608
S6816592D,8,11.2731708575857,0,10.1266704773338,4,9.78905626639122
S7136207H,7,12.1487061246738,4,11.4004584564392,0,11.2842116549714
S6852141D,4,12.5493169719567,8,12.2951565078086,7,11.9038606455039
S6074780Q,7,14.6728829906758,4,14.0504197879858,8,13.1479269146521
S6920218O,0,11.3929858671511,5,11.0830140208056,8,10.9379392788841
S6767408B,8,14.5878386390776,2,13.0238373323146,3,12.7445355404586
S7642494S,8,14.1074961774069,7,13.9217374688729,3,11.9454033383686
S4968171X,7,12.3336167589384,0,12.2214968783806,4,12.052374277391
S9826141I,6,11.4394396079382,4,11.4207110387436,7,10.2385921103673
S6904149T,8,10.3549056435199,0,10.204625141037,3,8.98183481952857
S5695525Z,8,13.964475501606,7,11.4911566435236,6,11.3569976548721
S9180790W,2,11.6470605218262,7,10.9655360946856,8,10.8549513287693
S8154596C,0,13.4998417287509,5,12.9092039879223,4,12.5718774349131
S9549855D,0,11.7863900537763,3,11.6424409635302,2,11.4787104216779
S8254528A,0,12.3046503155429,4,11.3554395448771,8,11.0431421625375
S6797411C,8,12.5424439610409,3,10.1664808937727,0,10.0540211406943
S9818069Z,4,13.069994225846,8,12.939841773849,5,12.3787513200691
S4435899R,4,14.0759635450481,8,12.2265224361218,0,12.1536861626687
S6854905C,8,13.4443788150435,0,13.3239847133625,3,11.8832236319289
S6025344L,4,13.7727170679541,8,13.1629174614202,7,13.1298943468795
S4561780P,4,8.76551980911491,5,8.53262275770064,7,8.1972021943728
S5311111W,4,10.8176811956722,8,10.365940053937,0,10.180166153065
S9219504I,0,13.733842344944,8,13.1989178200685,3,13.0456431615047
S8994578J,3,10.5678099723226,0,10.4352210725923,7,9.56924591941283
S6531195U,3,12.4600751472075,0,12.3800811003807,2,12.0664377507338
S4128710W,5,11.659460224078,8,11.5208222757865,2,10.5007014919058
S9148252W,7,9.43567205109586,0,9.37823982266938,2,9.13098145422675
S9693179V,8,12.0413567028127,2,11.5954720686582,0,11.4802604826577
S7260687U,0,10.3114577859677,8,10.3028979743491,4,9.36693529623252
S4534331F,8,14.3229900584989,7,12.1847408092596,4,12.1046250136431
S7163320D,7,11.6904539141563,8,11.689977932826,4,11.6384042414665
S4673282W,0,10.2345664854651,6,9.77560558139466,8,9.60109027983602
S6328880H,0,12.3015008261777,8,11.8607719486525,3,11.4467974787065
S6585368J,8,13.3511951108333,5,13.1417049527041,6,12.7901413209727
S6977938Y,7,13.6845812180941,4,13.5589308078971,0,13.4427870983453
S7360776E,8,11.9261425481869,0,11.5288727630434,4,10.8931771613361
S8519250V,7,12.5177729619361,5,10.9914320686138,4,10.8247188141135
S6572466Q,2,13.0811334016967,8,13.0703994140187,0,12.0472286135088
S7021841D,4,12.6100425624678,7,12.4150503900676,8,12.3671488623709
S6612859L,0,14.2401334482607,2,13.7414847087083,3,13.2850885993144
S9621794W,5,10.680910940929,8,10.6577585764239,4,10.61289507436
S7211337V,2,13.2476783011342,3,11.7525734078323,0,11.4191295161563
S4120982B,1,13.1176414028125,5,13.0925245162342,2,12.539777363411
S4616181J,8,15.5370696060924,2,14.7525176722087,7,14.6482086206849
S6617766L,0,13.7096495121223,7,13.2927693538599,5,12.9827828424977
S7409236O,7,11.4669077430701,3,10.9721654486678,4,10.2710459537773
S6025280T,8,12.7985067867485,7,12.4033744250311,3,11.9632833795982
S8593865R,8,12.1516427634364,7,11.3716060015804,5,11.3088833346116
S5355480C,4,11.3013503872806,8,10.7009111193752,5,10.3459627600542
S6799644K,4,13.0941240033868,0,12.7564474818232,5,12.7300892302651
S4679645U,1,11.1868878654633,5,10.3958561904962,2,9.54873937013782
S6561855U,2,11.8183665139671,3,11.7269251154203,6,10.920450321939
S6429915J,7,13.2398291165476,3,12.9370167279456,0,12.7047410367144
S6924014Q,0,14.129685787456,8,13.3972755958021,2,13.244007418081
S7150781N,7,15.3156057764147,4,14.5082774164022,0,14.3824603248703
S6652147Z,3,10.5955493017276,0,10.5504127592696,7,10.2750021207213
S6922492Q,8,14.1740540088485,2,13.1328510853898,0,13.0475591492967
S5637878M,8,11.3407977618463,5,10.9889732431335,2,10.8112621944758
S7156641X,8,14.7130300849484,2,13.8784987888723,7,13.6148053926944
S5289841K,5,11.6617004453495,3,11.3946954347312,7,10.4296080518024
S6530350D,7,13.7361061466962,0,13.3748610890001,2,13.2135344532056
S7249795F,8,15.5642362608809,7,14.9491795128868,2,13.7189365246156
S7490747C,7,15.7351600839258,3,15.1942933617528,4,15.1350771129005
S8945426L,3,12.5883027281083,0,12.2016317628106,7,11.6328272820669
S4366843D,8,14.1919289546166,0,13.6910928636859,4,13.154645287097
S9063194T,5,12.4395885968593,4,11.8857340311433,8,11.0218794607829
S9518850Q,7,11.7038386443914,3,11.5166889563736,8,11.2894756673109
S4200769M,3,11.806834238274,8,11.4854547110895,5,11.0347748658498
S9731659F,3,10.2837548597702,0,9.93962241108736,4,9.6383872499775
S7492213C,8,15.1622643646236,4,15.0523820437778,1,13.6838401353728
S8709629U,3,10.8819134068009,4,10.380483937528,8,10.1959552470393
S6773369Q,0,11.9535328827991,3,11.8282992171354,2,11.2685849968967
S9098100M,5,12.6263893950227,7,12.4727913058712,6,12.102692038403
S9234495V,3,12.0147142554024,0,11.0406683716105,8,10.0180600522047
S4052482E,1,11.7035189481084,8,11.5938347586155,3,10.6501555790176
S7183352C,7,14.9984389943976,8,13.636448877888,0,13.3825550099465
S6608360J,8,13.1388530276541,1,12.3752287869648,7,12.3701908413686
S8184141N,5,13.815448777501,4,12.6201370793545,7,11.3335401318
S5781139M,7,13.1763417849503,1,12.8773158597699,5,12.529124675116
S7131030Y,3,10.8687561945079,7,10.6351765436385,0,10.5069657325088
S8660485G,8,13.9894849358127,5,12.9185721720779,3,12.6873945177153
S5796801Y,1,14.4567731206075,7,14.0189408767585,3,13.5791254644393
S6787724G,8,10.8169738262729,3,10.3020108383393,2,9.89201845489578
S7183554U,8,14.3308322495128,2,14.1364714756944,0,13.216962897991
S6789594P,8,11.6948561039404,0,11.2100600131477,3,10.4757267042002
S8870489W,7,15.4773109588443,3,12.9282865687372,0,12.9114412406336
S8155402X,5,11.762429067613,4,11.4086353840688,0,10.9511645440592
S7052359K,3,11.5624593719833,8,10.5277636563814,4,10.1004239219308
S7422959Z,4,10.1955008671168,8,9.71278213771426,5,9.25254939689221
S6959758N,8,11.0383108134163,0,10.8829239885282,3,9.61750699529115
S6637463Y,3,12.764147468701,4,12.7347463252,5,12.5223726751583
S9514767C,7,11.6827707565293,8,11.2214423166098,4,10.0125655594583
S9303448F,7,12.196193222031,3,12.1943087195819,8,11.8603856451758
S7610147G,8,10.3886037403673,3,9.80951181013477,7,9.330457981021
S5100112N,3,12.0210663638963,0,11.8196693537113,7,11.8011233557773
S5394310F,8,13.754900590756,4,12.7543735408599,2,12.670155121289
S7127704F,8,12.9051369243933,7,12.7372143154356,3,12.6245738216343
S7437427T,4,10.6080120061659,8,10.1712328832547,5,9.75279065811117
S7825823B,5,13.9239380186626,4,12.8515856332366,2,11.8829131464968
S8067981H,8,13.1808680282695,2,12.9153620047835,7,11.7913842367958
S6546586D,7,10.7662132672171,0,10.4745741627878,2,10.3107319548878
S8534226H,8,14.6845436908566,3,14.4466770070517,7,13.5304305688143
S4047957O,4,14.1168865400807,2,12.8589704566957,3,12.5711847453994
S6748406R,0,9.63984284366653,8,9.5873138411597,5,8.8485517007259
S9396135M,3,14.7264801906473,7,14.1935196984446,4,13.8100357995801
S7387331X,8,12.0921062396476,7,11.5092860230611,0,11.3851496200856
S4513215Z,2,12.9044073632462,8,11.4639350772184,5,11.4120143524009
S8140460T,8,11.4906548821276,1,10.8989361681373,5,10.8582498025823
S4573135K,5,13.7332602270248,0,12.0601643899283,7,11.5241629254181
S8071315P,8,13.3733713156972,4,12.6639145073314,7,12.3361799807223
S7604055K,8,10.9479934812314,7,10.7251856484816,5,10.1573769008348
S7199166Y,7,14.9245205192965,4,14.1122240633435,8,13.670274085301
S5566589B,8,12.0364886634087,4,10.9825925217221,5,10.8371029873764
S8454196L,7,12.5525115565047,8,12.378736750532,3,12.1389050017692
S8735674H,4,14.5390469157087,7,12.0866695423259,8,11.8398999854319
S6253244E,4,11.2625411372908,7,11.1387729743239,2,10.5720849495562
S6593195Q,2,12.5033113689208,8,11.9636800239454,3,11.9120553030418
S6739562P,1,12.3846903549172,2,12.3229923241313,0,11.3287860005273
S9065396C,5,11.9144263332484,8,11.589757931959,7,11.0844722476373
S8222122S,4,12.0408861965372,0,10.8629978468345,7,10.2410381007087
S4976826P,0,13.7082944441994,3,13.399479780141,7,11.932251957675
S4044243Q,4,12.823847678228,1,12.2359158737459,5,11.9477582479236
S4236142O,4,13.3182483436396,0,13.0435890955833,7,12.2999141433856
S5010975Q,0,12.5415767636997,4,12.37889234674,3,12.3647007864325
S4807036W,7,10.8198599175684,3,10.6730718598828,0,10.4736785184255
S6092384Q,7,13.7414775473045,4,12.9634202559527,3,12.315050456699
S5625876W,4,11.6440969845571,7,11.181589560132,2,9.79656532513021
S8377732F,7,12.7828215493357,5,12.2547619906149,8,12.1877266850939
S6767569I,0,14.9223138461423,8,12.9391931782808,3,12.903168943975
S6713834Y,0,15.0952040543781,3,13.8583507262249,2,13.8067460582147
S8714661J,4,13.400465593278,1,12.0480510608939,3,11.8971300401347
S4659113U,8,9.76344250542541,7,8.92589126059868,0,7.75924073193042
S7705595E,7,11.2349085483854,4,10.7947514718797,3,9.9685177175337
S9195318M,0,12.066592275102,2,11.9189653234776,7,11.8165809412971
S8944781F,3,11.858380655051,4,10.7887323268119,5,10.5699077947052
S8680466K,8,11.9518260089758,3,11.4403706211398,5,11.2891568857809
S7641050A,7,11.7879392877448,8,10.9554687311965,3,10.0171961743668
S8366631G,1,11.9647728956133,8,11.7914367235128,4,11.1226213367381
S8741662X,8,13.7627852729957,4,12.2269102050922,3,11.1365207967442
S6029676J,4,13.1550480930358,3,12.8686232481932,7,12.8338324890966
S7702235K,3,12.3217174302542,8,12.0807499906273,7,11.758175399299
S6748621X,8,13.2624842977798,0,12.9142234932686,3,12.699668154478
S4373488N,3,12.514765387233,7,12.2866368558358,0,11.7610030224463
S6404765A,7,13.212382607679,3,12.9101421988155,0,12.6780827162385
S7911979U,4,13.8472647824511,1,11.8019921396262,3,11.7213667999542
S8610713C,8,14.2964258264364,7,13.677058483732,5,13.1237742644367
S4139134E,1,13.2915876909582,7,12.7775735799948,8,12.7254465866095
