NRIC,page_id,time_spent
S4476112V,3,17
S7895930G,1,15
S8970344K,2,18
S7035600R,2,2
S5115309C,0,18
S9893783U,6,12
S8316450R,7,9
S6092384Q,3,14
S6557883B,7,7
S5401094Q,0,20
S6376505V,0,18
S7418333O,3,10
S8149190M,8,6
S8203164K,6,15
S8321441O,3,1
S4128710W,1,4
S7648640O,7,19
S8916493D,5,19
S7362084V,5,13
S7460192U,4,17
S6865307G,7,20
S5015663W,6,8
S9506895O,3,19
S8198010M,7,6
S6020009D,2,10
S5294858O,5,15
S8565674O,5,18
S7855374V,5,10
S8686765S,1,4
S7121840Z,3,6
S4006017R,3,20
S7266441J,5,13
S4883844T,5,19
S7377776W,8,5
S7276814E,0,7
S6856950I,3,18
S6978644H,0,14
S9401256X,7,20
S6074780Q,1,10
S7923729M,4,11
S9487098H,5,5
S8800408J,7,7
S8846800F,5,18
S7164572S,2,8
S4496648T,8,9
S4358141U,7,16
S5130702X,0,18
S7941328C,8,7
S6569519E,2,14
S8521291F,7,19
S9415082G,7,9
S9867733P,3,6
S6129537C,1,7
S9179546Q,1,17
S6588321H,5,11
S7430254N,1,13
S7480080E,4,4
S6139112L,5,13
S4720088M,2,1
S8235865M,5,16
S8603378Y,2,17
S4298422W,7,15
S9003730J,3,2
S8469934J,6,5
S7302214D,3,17
S6945977K,2,9
S7163346V,2,12
S8155402X,5,5
S7479386Q,8,20
S9177663Z,6,10
S6621023N,7,12
S7916691V,1,14
S6005438J,0,17
S8440413S,6,4
S9311531D,7,18
S9219504I,2,15
S4042090Q,7,4
S9210650U,8,9
S4053888Y,4,13
S8414658G,4,16
S6797017K,5,14
S6149268V,7,12
S5980013S,7,18
S7240064E,7,16
S6793454H,6,10
S7144434D,4,9
S8393524Y,2,11
S6456198B,5,18
S6784042D,2,20
S7302588V,0,15
S7262861T,7,14
S6827120N,2,13
S6188378I,1,17
S5036402M,4,8
S9496410O,8,12
S8416003D,0,2
S7938802S,2,11
S6449940H,0,6
S6185996D,4,17
S8878329U,1,19
S5976664P,0,20
S7093099Q,0,2
S4833927K,8,15
S7255513T,3,1
S4656295Q,8,3
S5490698J,4,15
S7373944I,1,1
S4181334U,7,9
S4768184G,3,10
S6172290Y,3,3
S7032339Z,3,14
S5337643W,5,6
S7020125X,7,1
S7181144S,7,8
S7614503C,4,13
S6891543W,0,18
S9886567Q,7,9
S9226738A,0,20
S7631236G,0,3
S6319364B,5,17
S5749697U,2,13
S6166350C,2,5
S7002963M,6,14
S6424558R,2,16
S6886717S,5,1
S6339590W,4,16
S9011504F,2,7
S7951856N,5,17
S9621107N,4,14
S7402850Y,3,17
S4735902M,5,4
S7965205E,4,3
S4042324W,4,2
S8436049N,6,8
S4499911F,0,6
S6271015A,4,7
S7016008H,5,18
S5868441W,2,8
S6212303N,5,7
S9628356B,5,4
S6589723V,0,7
S4872916L,5,8
S7350987P,5,19
S8317761J,4,18
S6848215H,2,4
S4589519J,7,7
S7465167N,7,1
S5890595L,6,15
S7028816E,4,6
S7947164B,5,13
S8208828M,5,9
S6730704B,8,4
S9251432A,4,10
S4022542S,1,19
S4998486D,7,2
S7431737I,1,7
S7033282A,8,14
S7348501E,6,14
S8983830T,5,19
S5377806H,4,1
S9160089P,7,12
S8145614S,7,1
S8439431D,6,14
S6971186D,5,17
S6808116P,8,12
S7476675U,4,1
S4536996U,7,19
S7119118C,0,1
S7439717B,1,11
S6901084U,3,20
S7333844M,8,10
S7087103A,3,2
S7417711C,5,18
S6974127Y,0,11
S6314032D,8,5
S4968322W,8,13
S6719520X,4,11
S7933371U,2,17
S9302660M,5,4
S9254969Q,3,19
S6927500G,6,12
S6789594P,1,11
S6747550M,3,13
S8125604K,6,17
S9469529F,8,2
S8908055U,4,10
S9401256X,6,8
S7203169A,0,18
S5342054F,5,8
S8770613W,4,20
S5766849A,7,7
S7093500T,7,13
S4062750A,6,6
S9311531D,2,20
S8358093Y,5,7
S6678749P,2,13
S6658994W,8,13
S7804819O,5,3
S4589519J,0,9
S7146986I,2,18
S7328719K,4,15
S6464977N,5,4
S4325720R,5,12
S5144491Y,5,16
S6028347Y,8,17
S8955049O,8,1
S7363132J,1,18
S6778290F,1,16
S6773577G,1,13
S5302512C,4,12
S8881552P,0,10
S8394073W,4,19
S5795023J,3,11
S6827120N,0,18
S5759248W,1,18
S6485166R,5,13
S7622526X,4,6
S6654243L,0,1
S6451225J,6,12
S6059053K,2,10
S9251432A,3,12
S6852141D,2,12
S4370763B,2,14
S7313643N,5,13
S5292500Q,6,7
S4439419K,6,2
S7127296X,4,2
S5792048I,6,7
S5541785Z,8,15
S4271873C,4,14
S4044243Q,5,14
S4765289R,6,14
S7185347R,7,11
S6488990I,8,16
S9439003Z,2,7
S7220611T,0,15
S4883737U,6,15
S4487609M,2,9
S6999128O,1,10
S4860751B,0,14
S6891543W,6,5
S6338632Z,2,20
S9673315X,3,3
S9277976A,2,16
S5962140N,5,10
S4649399Z,8,19
S6139112L,7,12
S6442075T,2,13
S7082512H,3,7
S6660425P,2,16
S6637517Y,4,10
S7766461U,3,10
S5349721R,7,4
S6240756I,0,5
S8979328M,0,18
S7647319Z,2,9
S7476675U,2,17
S4704215C,5,20
S6288474L,5,6
S4276610F,4,13
S5430785X,5,2
S7004400P,1,4
S6990381U,5,14
S8660836V,7,17
S8611714O,8,16
S4930255E,5,18
S6501078T,5,9
S7702721B,6,3
S5653417B,5,18
S6516703E,0,19
S5672868G,1,4
S6797832V,2,19
S9153776Y,0,20
S5118692X,7,4
S7256069E,4,11
S7011346P,8,4
S6653917I,2,13
S9619382U,6,13
S7743158C,6,6
S9104812P,8,2
S9227090S,2,16
S6093380R,8,11
S4706132J,4,18
S9103025A,7,11
S6299026J,8,10
S5296913E,2,5
S5592181J,8,6
S5394310F,6,6
S8683565P,5,12
S4355215T,8,18
S9226738A,4,19
S6423812C,0,12
S8132033L,7,14
S6556048I,1,11
S7423326V,1,2
S5422715D,8,10
S4317786W,1,14
S4435899R,0,14
S8015955U,5,20
S9468431B,3,12
S6290707E,7,19
S4159727G,0,2
S9681018M,8,15
S9826141I,8,4
S8464454R,4,6
S6588639W,8,16
S6983297V,3,18
S8648131F,1,12
S7190441G,2,12
S8195962C,3,6
S9367716J,6,20
S8616130C,6,3
S6490320W,5,8
S7767739F,6,17
S5639272H,8,12
S7896885T,8,6
S7075518T,0,2
S7783762S,2,19
S5864119D,1,16
S5292361X,5,18
S9319703R,1,17
S9295908L,8,1
S6401347B,3,12
S7080287B,2,10
S6115453Z,1,12
S9801552P,3,13
S7782030I,6,1
S7772912C,1,20
S6929768H,3,1
S6529052G,4,19
S6256619E,7,2
S6576935L,6,7
S7156641X,6,4
S6202695T,7,13
S8201986D,1,11
S9886567Q,2,16
S9415850U,1,20
S5667393T,0,10
S7118576O,8,11
S4791664G,3,11
S6656755A,4,5
S8833714J,6,18
S9839972I,3,14
S6792712X,8,11
S6874523N,6,19
S5797784U,0,16
S8269868H,8,14
S9509760R,1,12
S8256858U,0,6
S9224661J,1,19
S8731756P,8,3
S9087186E,3,3
S4155469H,7,12
S4094223O,0,2
S7757210G,1,18
S6778290F,6,1
S5652957U,6,12
S7839474W,0,16
S5007656K,1,2
S8402388Y,7,4
S6208434U,2,18
S9695804Y,7,17
S6819230S,6,11
S4618266I,5,17
S6963275A,0,15
S5570764S,8,18
S7612891T,7,11
S8781528W,5,1
S6996326V,6,8
S6485313Y,7,14
S6881625Q,3,9
S6692340M,2,11
S9213915E,6,5
S6977787I,4,4
S8508148E,7,8
S7408616E,2,7
S5933277S,5,10
S4214251W,3,3
S6314032D,1,10
S4047609N,7,2
S5252051H,8,11
S8983830T,2,1
S6916989W,5,17
S7090255B,8,1
S7702235K,8,10
S6749053C,2,10
S8029995L,3,17
S6179275O,1,1
S7271793B,5,14
S5221347O,6,1
S8878423N,4,17
S6844452Y,3,12
S5200638Q,0,17
S8321441O,2,10
S5055067U,0,11
S6718342J,6,8
S5605173F,0,15
S6617091Y,5,17
S6427100I,2,8
S8129567E,7,8
S8895783J,0,5
S4927174X,8,17
S7897846S,4,15
S6524500B,8,7
S9454276I,4,5
S7102194M,5,8
S9081667Q,4,12
S6815274S,8,19
S8297629F,4,19
S7705974Y,6,9
S7795266T,4,5
S6025344L,0,15
S6060594N,2,8
S8903259C,5,18
S5280783S,3,1
S4582764T,7,5
S5589759K,0,20
S9070374E,8,14
S7357076X,5,19
S7379431V,4,9
S5039304U,3,8
S7136840Q,0,16
S5200638Q,1,14
S7405884T,7,18
S8452779X,2,4
S7355539A,3,11
S5083840D,5,2
S4664807G,0,3
S9298766N,2,16
S8811201Z,8,18
S9463185J,6,8
S9433571V,0,6
S7468975V,4,15
S4523483J,5,6
S5704087H,7,12
S4765289R,3,15
S9636271X,1,18
S6420831V,5,12
S9285280U,1,8
S6440269M,8,18
S5908525R,7,14
S7617345W,3,7
S6178826E,7,12
S7302695L,7,17
S6490497M,0,18
S9058354O,4,14
S7067265C,5,4
S9639885V,6,16
S8772448U,2,5
S6060594N,5,2
S8223867A,8,3
S7490747C,6,4
S5476430Y,4,15
S4988757U,8,19
S8968359H,2,4
S5837701G,0,7
S6913262I,5,9
S6790983K,6,15
S6908659G,3,7
S4373137J,3,15
S7213190K,2,6
S7125416O,2,15
S8469934J,4,19
S5708370G,4,16
S8687362C,5,11
S6413908X,6,15
S7477238V,6,19
S8735674H,1,11
S4262689A,5,8
S8293850K,8,5
S7179901H,5,13
S6540773N,2,14
S9012606V,7,19
S7718516S,1,20
S6882688I,8,4
S8167321S,0,19
S6785585G,6,19
S6417602T,2,10
S7170691G,0,3
S5173527R,2,4
S7733441W,0,4
S5096205S,4,4
S7916691V,7,5
S5291800O,8,18
S6764569I,5,20
S6427211D,4,18
S8610713C,1,17
S6750550U,7,15
S4544077R,6,19
S5948649G,2,11
S6750036H,6,3
S6556142N,5,13
S7255233S,6,14
S8030725T,7,17
S4499911F,8,19
S9115895W,6,19
S4637274E,2,17
S7097724J,7,1
S5574526I,8,20
S9094982M,0,4
S7792288N,1,7
S8316722Q,3,11
S6450066W,6,18
S4367102C,2,8
S7326149Z,6,18
S5611730D,6,12
S6729289B,0,19
S9696464O,0,8
S7767739F,1,16
S4440077O,2,18
S7118576O,5,4
S6025573G,6,3
S4833927K,0,10
S9814875F,4,1
S8831934O,5,14
S6808116P,1,11
S9373284U,8,5
S9383707I,8,13
S5477712A,5,3
S6834158I,6,6
S4217359U,6,2
S5826057H,8,17
S6743547R,7,10
S8931688U,0,6
S4055530Z,5,17
S6697917A,2,16
S6583018T,1,5
S6410417M,8,8
S7715107Y,6,15
S4325976U,6,15
S8269805D,4,17
S5967067S,3,8
S4887934B,7,5
S5576057P,1,3
S7476147P,2,11
S9460134F,1,8
S5071839X,5,2
S8616130C,7,2
S8000688R,5,14
S6740521R,5,13
S6512420K,0,14
S6897222X,0,17
S8725242F,1,6
S4406689F,2,5
S7666841Y,6,19
S4623627S,3,20
S7455745K,6,10
S8196647A,0,3
S6576580A,5,19
S7721522F,4,17
S7839474W,5,20
S4270231J,2,18
S9140316Z,8,15
S6019870V,1,5
S8870489W,0,15
S9092282I,8,16
S7819268M,6,5
S6652147Z,5,8
S4520616X,8,18
S4372007M,8,14
S7405109Z,2,4
S8228816X,6,19
S7610147G,7,19
S6545749C,6,7
S4270235C,2,18
S4470136Z,0,1
S7147671T,8,5
S6495620B,4,9
S9524469B,2,17
S9461016R,3,4
S7403024R,5,12
S8549702X,8,6
S5835858I,6,3
S6527001Y,0,17
S6185794L,5,17
S7073383W,5,8
S4825288T,2,13
S5482086R,5,1
S7108740C,2,18
S9213915E,5,16
S6817315B,8,5
S9806556J,7,13
S9607507D,2,11
S7804819O,7,6
S9633504X,1,14
S6720281J,3,17
S9272707S,4,20
S7326083J,6,1
S5957628V,5,20
S6339590W,3,10
S6956035D,1,20
S6407556R,6,6
S4503606Q,2,16
S4058418E,0,13
S5560572K,2,7
S4153040G,7,20
S7243486N,4,20
S9515800P,6,13
S5326563K,1,8
S6282121Q,0,8
S4523483J,7,13
S8039621V,8,8
S4155962D,6,9
S7782030I,0,8
S7368113C,4,19
S7040144R,6,18
S7025910R,4,11
S4979473O,0,18
S7331657D,0,15
S4606089X,3,19
S6426910L,3,15
S4078436M,0,20
S4754885Y,3,17
S7379045E,4,5
S6036860V,8,12
S6990364C,0,19
S7449328S,2,2
S7262861T,5,17
S5115387H,7,15
S7089524R,7,14
S6547405W,1,11
S4614552D,8,19
S4267637H,8,14
S6471143R,1,5
S7493765L,7,20
S4093521K,2,3
S5933277S,1,1
S6201046T,8,20
S6723736R,3,9
S6498174S,3,14
S6461452O,5,3
S6565196K,7,7
S9003730J,0,16
S6463879Y,0,10
S6446772P,2,8
S6557891Z,6,15
S7029193K,5,7
S6918467R,3,8
S4561780P,4,17
S7179161V,4,2
S9270443S,6,5
S4036246Q,1,7
S5730314I,2,3
S5757946I,6,20
S4659620D,5,17
S6499465U,5,11
S6216457M,2,17
S6909458P,1,14
S7619515M,8,10
S6409662G,5,10
S5574138K,3,6
S5269819O,3,1
S4383209W,3,14
S7701875N,2,4
S6351173B,3,3
S6550566W,7,10
S5353901K,5,7
S6794235R,7,16
S5092551H,1,17
S7119118C,1,15
S7422959Z,4,7
S9333691M,6,3
S8757239V,2,4
S6462817L,8,7
S8772448U,7,9
S6544375I,5,14
S8581497T,5,5
S6984310C,0,20
S7617345W,5,7
S5648286C,5,3
S5042933T,4,4
S4211468R,6,11
S8734891G,1,7
S6691569E,5,16
S8639934L,4,5
S5547159Z,2,4
S4091839H,5,16
S6645379G,0,11
S6239344M,7,2
S6709486N,6,13
S6543798B,2,8
S7170691G,3,4
S7149708N,5,7
S8969515E,2,14
S8521291F,2,11
S5585978V,5,19
S6492976Y,8,5
S7100020S,8,11
S6413241F,3,4
S9717566L,7,3
S6456025T,2,15
S7107605B,3,10
S6899001Y,7,17
S4840223R,6,3
S4450355B,8,11
S4400599B,8,19
S8615571O,1,17
S5824126I,1,8
S9199614S,7,19
S6492512J,6,2
S5185748W,8,14
S7163346V,0,6
S8998768G,1,19
S5183046B,8,15
S9524469B,6,18
S7369312O,2,14
S8543187E,2,1
S6839907H,0,14
S6752945V,5,6
S6957008A,1,8
S9602122X,1,8
S6491339N,2,19
S5140564I,3,17
S9225152K,3,9
S4976670O,7,6
S4899347D,8,16
S9087186E,2,11
S7484883H,3,15
S4768958I,7,10
S5823543O,8,16
S6401347B,6,17
S8861716P,0,7
S6105106G,2,16
S9314476L,6,6
S8970110F,0,20
S7215294W,3,6
S9287316D,3,13
S5044052B,7,13
S7033282A,0,11
S6610421M,4,11
S4520691A,8,20
S9515234N,2,15
S5559793C,2,20
S9265241K,5,13
S9104812P,3,4
S7371753X,3,17
S5757946I,3,14
S6670956M,1,13
S9197892G,5,10
S9858446B,4,16
S8572897M,4,18
S4546028K,1,9
S4153110B,0,13
S4916611L,5,2
S6502657E,5,15
S9193476V,1,17
S4524624U,1,16
S7129078B,5,8
S6541281R,0,20
S4154619Y,6,9
S7450554S,0,19
S4807006S,8,7
S6589723V,7,11
S7379045E,7,14
S7265154I,5,18
S9760510O,2,19
S7289983F,2,12
S5780954Y,2,18
S5581260M,6,4
S9762154R,2,19
S8174098J,2,14
S9200954H,6,15
S9629239A,1,3
S8670171H,8,13
S9830347G,5,18
S9074683J,8,10
S8205881D,4,2
S4182997U,6,11
S7250781W,1,13
S7262160L,5,3
S9022919G,1,17
S4953819P,2,1
S6708572R,3,12
S6205537S,4,17
S4161017Y,6,1
S6465928G,1,6
S7296694B,1,5
S5110846Z,1,10
S7706302N,4,5
S9575853N,1,6
S7732803Q,1,10
S7172551Z,8,5
S6624270Y,7,3
S9519309O,8,15
S5490429E,2,9
S4515889Q,1,12
S8471549A,0,19
S6052178M,6,19
S9125165Q,8,11
S6954800D,3,16
S8677688F,1,3
S7395279K,4,20
S7430025Y,8,19
S9265241K,0,11
S4104514K,7,20
S8616157Z,6,12
S4303107B,1,7
S6137905Q,5,8
S6341164C,5,18
S6486772U,2,16
S4377073Y,6,9
S6974675I,7,3
S6561855U,7,12
S6005258K,4,19
S7973226H,5,3
S7002258M,1,10
S7964441M,7,9
S7025910R,8,20
S7087544C,2,13
S5409015U,1,16
S6288474L,3,16
S8233015U,8,8
S7969230N,6,16
S7000033V,8,15
S6723736R,6,13
S9285280U,3,8
S9798536R,7,4
S6693577X,6,3
S8454563A,7,13
S6618411W,0,16
S8190932Z,4,10
S9345387T,4,14
S6624636W,3,6
S8693476N,8,4
S6582392M,8,5
S4785947G,5,3
S4792563H,4,12
S6640463D,7,10
S5973251P,2,5
S7484883H,2,10
S7233212B,4,3
S8599720U,1,6
S7323792W,8,15
S5642605N,5,10
S9876549F,6,15
S8300112E,4,18
S6751727H,0,12
S8300112E,1,5
S5625876W,8,5
S4860751B,3,4
S6998300Y,0,19
S6637463Y,3,4
S8908055U,5,6
S5125362H,4,20
S6739236G,5,10
S6856854H,5,15
S6719520X,6,6
S5783942F,2,13
S9061640M,4,18
S8096752Y,0,12
S6282419N,3,18
S4819927U,7,9
S6586477Q,6,19
S8741478B,4,17
S5608357K,5,19
S9839922K,1,12
S6475552H,5,20
S4707769V,3,18
S8431419J,6,7
S5597281M,4,20
S4256928U,2,11
S4162389B,1,14
S5651307Y,7,20
S4182997U,0,5
S5061774W,8,11
S6817784Q,8,11
S6854905C,7,4
S6442541J,1,17
S6693577X,8,6
S6475552H,4,10
S6651031Z,4,2
S8215661O,1,12
S7202580H,1,2
S8103029D,6,10
S5970912N,3,14
S6740521R,2,8
S7418772Z,1,3
S6096026I,7,6
S7201319A,3,1
S4546028K,0,20
S6922372Z,5,11
S9717566L,4,17
S4520963W,6,6
S4182317X,7,8
S7483628P,6,8
S6670956M,7,20
S7264237R,5,13
S6822856U,5,10
S4624875J,7,14
S6407192F,1,5
S6256619E,8,13
S5729250S,6,13
S5177490P,1,18
S8203164K,2,2
S6494328T,6,8
S6064752I,0,17
S6059397N,2,16
S5625066U,6,18
S6805936K,1,15
S5314938Y,0,19
S7446528F,0,16
S7327857Z,6,19
S9225152K,7,3
S7289617H,0,5
S7908951W,8,10
S6456198B,7,20
S7493765L,4,12
S5418061Y,2,13
S9089778O,7,4
S6861290E,0,14
S6060594N,1,16
S5010319Q,6,14
S5264068Y,7,3
S6886717S,4,18
S7143822R,8,17
S4832622K,1,8
S4021247K,1,8
S6404765A,4,17
S4053888Y,3,7
S6116013I,8,5
S7369555F,5,19
S6676748R,5,9
S8007544M,0,17
S4434322B,8,3
S6615294W,4,18
S5316635Z,2,13
S9817268S,2,4
S6498182G,4,20
S5413969B,5,19
S4981242U,0,16
S9148252W,6,4
S7329927O,8,8
S4653249K,6,11
S6886604V,0,6
S7387331X,8,6
S7081372Q,6,12
S6565196K,1,15
S8854102A,2,11
S7078962Y,2,11
S9191326Q,4,19
S8744781E,8,12
S6750036H,1,8
S7091787Y,3,11
S6456018Z,6,12
S5204620P,6,12
S7837829J,8,7
S8764052B,7,18
S9181281H,6,18
S6629823J,7,17
S8650079C,8,20
S7923385L,2,10
S7827924S,2,16
S6155040M,8,10
S7706302N,8,14
S4124613O,5,20
S9440780J,1,15
S8784927X,0,4
S4406038F,4,14
S6762133U,0,9
S7333569R,2,20
S6045812V,4,9
S7214996P,5,11
S9865437Z,1,13
S6401132D,1,2
S7727025H,7,4
S8535904I,5,15
S6952369E,2,13
S7720022M,8,9
S5484027B,8,6
S8990364E,4,16
S6716173V,7,3
S8881061V,4,9
S7404322L,4,19
S4024045A,2,4
S7168652L,2,1
S6933300M,7,3
S5538203N,4,19
S5905141E,3,13
S4979473O,3,1
S7369513R,0,8
S7363132J,8,11
S6808975U,8,3
S6768382T,5,18
S4647628C,6,13
S9237711K,6,8
S6167834Y,0,7
S8761556C,7,12
S9444292L,4,19
S5905141E,2,19
S5661325I,6,2
S9747438C,5,17
S8981813Z,6,19
S4277981Q,4,2
S9742342C,8,14
S8015955U,4,1
S7411850I,3,1
S6959758N,1,6
S7068002U,6,17
S7929618S,7,19
S6105106G,6,18
S4979396A,7,1
S9636995U,8,13
S9548168Z,8,4
S4547216B,0,13
S9504868B,4,14
S5311111W,7,18
S5092551H,6,6
S7275861Q,3,5
S5076754J,7,2
S9520422B,7,6
S9153547D,1,14
S6494328T,7,9
S9396296K,2,12
S4853329G,3,8
S6927500G,0,9
S4361676O,1,12
S9437956B,6,8
S8067981H,3,4
S7232652G,2,15
S8109669G,7,17
S5695525Z,0,4
S5751905B,3,18
S9227408F,5,20
S7454278X,3,20
S9734922K,0,14
S9669849W,7,2
S7678925P,7,17
S7220395N,0,14
S6553093E,2,3
S6588639W,4,3
S9454276I,6,12
S5821793B,6,14
S4039165K,7,20
S5385231S,5,19
S7167550H,5,18
S6788959Q,5,15
S4361970I,7,3
S8501876B,0,8
S6996326V,8,14
S4704215C,2,6
S7097356Y,4,17
S6670156Y,5,11
S7240286Q,3,18
S4234290X,2,15
S8730125N,7,8
S5487272A,5,3
S5482648T,7,18
S9234618R,4,13
S6649325I,5,19
S5734035P,0,12
S7058557M,8,20
S8328894J,4,8
S8484728Z,2,13
S5821063S,5,15
S7219148K,1,12
S9153547D,0,17
S6987060I,1,11
S4226181D,2,7
S4044243Q,0,19
S7296694B,8,19
S7231012E,4,9
S7348501E,8,7
S4372748F,7,1
S5859337V,6,19
S6574552P,3,15
S7058557M,6,13
S7718732G,0,7
S8149190M,3,15
S9173530U,3,18
S6669758V,1,6
S5096136X,5,12
S6345391J,6,18
S7629921Y,5,2
S5285758W,3,18
S7467709K,2,19
S8976637W,8,18
S5574526I,0,20
S8442131M,5,3
S8696329C,8,6
S6720281J,6,13
S4342176D,1,19
S8066844X,6,1
S4230603V,2,16
S8554711W,1,2
S9227521P,2,7
S7252823K,1,6
S5475574C,1,9
S7159266Y,8,2
S9385812H,6,7
S4714044H,5,4
S6321012J,8,2
S9309207O,0,8
S6648680U,3,18
S6701567L,4,12
S7199166Y,4,20
S6984310C,2,18
S4191643D,5,16
S4143040O,3,18
S5859337V,4,17
S6556048I,0,12
S8203164K,1,18
S9857722K,4,4
S6667023R,2,4
S6689050I,7,2
S8341808L,8,15
S5091045I,3,19
S8908487X,7,15
S6952319F,0,5
S6478970M,2,17
S7709505H,5,13
S8783397T,0,2
S4231407C,0,8
S6694697U,7,20
S6631691X,4,7
S7970603N,3,4
S5550314S,7,19
S8136344Y,6,15
S9520422B,1,20
S6528415U,5,20
S6122012G,6,6
S9898467T,1,1
S8166549G,5,19
S9886567Q,1,3
S8582243W,4,20
S7735242D,1,16
S6781446T,2,14
S6447609K,5,17
S9754502Y,4,16
S5501550J,3,20
S5375606U,0,8
S6808601I,5,19
S4377222W,1,2
S9058207Y,4,5
S6778824X,8,14
S6741179Z,6,17
S7108740C,1,10
S7372625N,1,19
S8921934J,8,8
S5472823M,0,16
S8735674H,3,4
S8431419J,3,6
S8524586X,1,18
S5954577P,2,20
S6536774E,2,17
S8249008J,6,8
S8385858I,2,17
S6574919G,6,16
S6606291I,8,10
S7259330Q,8,6
S6490320W,0,17
S6593244L,7,1
S6507379Y,1,1
S5652957U,3,2
S8197510Y,7,17
S4791664G,0,8
S7331657D,2,14
S7102499S,7,18
S5033482X,2,13
S9520422B,6,9
S8584117T,5,6
S6872627E,0,5
S8710961U,3,7
S6478970M,1,14
S5394310F,2,18
S6500729O,7,18
S7064414X,0,8
S9202411Z,1,19
S6779282R,3,20
S7187669Q,8,6
S6112634G,7,19
S5566589B,7,7
S6572479F,2,3
S4636385V,8,17
S6908107W,7,5
S4950676A,2,11
S4080196Y,0,11
S6953134M,4,2
S6112634G,8,8
S8731756P,6,6
S9254918I,4,14
S6619092B,6,8
S8313841G,6,3
S9180822U,5,10
S9669849W,8,20
S7281288Q,3,9
S4150041Z,4,11
S4823295N,0,16
S8144773L,6,4
S4416150P,7,1
S4871149O,7,5
S7924039X,4,16
S7344784N,3,19
S6829570L,6,7
S5546607D,2,8
S5352312R,8,9
S6420831V,0,1
S9528813I,1,5
S6507551Y,3,6
S9731659F,4,10
S9237543N,0,11
S9015385Y,0,10
S4047609N,8,13
S8515911Y,6,12
S4511731T,6,15
S5266215D,8,18
S9300606D,8,17
S8219779T,4,7
S6927373K,5,5
S6617950N,0,2
S7350987P,4,8
S5673804F,0,1
S6409685S,6,8
S4850502A,0,4
S4315997W,1,9
S7250781W,2,14
S7757272P,8,11
S6892972R,1,2
S7259330Q,3,15
S8458584Q,2,17
S5621829N,4,2
S6222113J,3,11
S4749337E,0,11
S4440077O,7,9
S5620998K,8,15
S7028219L,8,1
S5418016S,2,14
S7754214F,6,9
S8731756P,4,9
S4587821N,8,17
S6451006I,4,8
S6583018T,6,15
S9178356A,8,19
S6552330C,5,7
S6887351O,2,5
S7751424B,7,16
S5275118K,6,17
S9250265W,1,7
S9250265W,4,9
S9250265W,2,11
S6548272X,4,6
S6548272X,0,7
S6548272X,6,18
