NRIC,age,gender,job_industry,income
S7022511A,50,female,manufacturing,3900
S7023948X,50,female,arts_entertainment_recreation,3422
S7024462R,50,female,accommodation_food_services,2008
S7024737I,50,male,heal_social_services,6143
S7025660D,50,male,accommodation_food_services,2560
S7025910R,50,male,arts_entertainment_recreation,3955
S7026389Q,50,male,heal_social_services,6143
S7027540Z,50,male,wholesale_retail_trade,4505
S7028146X,50,male,manufacturing,5070
S7028219L,50,female,professional_services,5070
S7028816E,50,female,wholesale_retail_trade,3675
S7028848O,50,female,others,4377
S7029193K,50,female,heal_social_services,3803
S7029972Y,50,male,transportation_storage,3000
S7030206B,50,male,accommodation_food_services,2560
S7031957A,50,male,information_communications,6435
S7032146N,50,female,transportation_storage,3803
S7032339Z,50,female,public_administration_education,5485
S7032379E,50,female,financial_insurance_services,6093
S7033037S,50,female,others,4377
S7033282A,50,male,accommodation_food_services,2560
S7033363A,50,female,information_communications,5070
S7033579H,50,male,manufacturing,5070
S7033809V,50,female,manufacturing,3900
S7033829A,50,female,wholesale_retail_trade,3675
S7034062K,50,male,construction,4241
S7035246O,50,male,information_communications,6435
S7035600R,50,female,information_communications,5070
S7035690L,50,male,administrative_support_services,2535
S7035721F,50,male,financial_insurance_services,7583
S7036360Y,50,male,professional_services,6110
S7036469R,50,male,transportation_storage,3000
S7037611A,50,male,arts_entertainment_recreation,3955
S7039098M,50,male,information_communications,6435
S7039270X,50,male,financial_insurance_services,7583
S7040093F,50,female,manufacturing,3900
S7040112F,50,female,others,4377
S7040144R,50,female,transportation_storage,3803
S7040187A,50,male,heal_social_services,6143
S7040198V,50,female,arts_entertainment_recreation,3422
S7040242N,50,male,professional_services,6110
S7041009I,50,male,public_administration_education,6581
S7041324Q,50,female,financial_insurance_services,6093
S7041759M,50,female,manufacturing,3900
S7043213W,50,female,financial_insurance_services,6093
S7043859O,50,male,transportation_storage,3000
S7044671F,50,female,heal_social_services,3803
S7045031Q,50,female,public_administration_education,5485
S7045106A,50,female,information_communications,5070
S7045782G,50,male,administrative_support_services,2535
S7047252C,50,male,public_administration_education,6581
S7049939Q,50,female,public_administration_education,5485
S7051181N,50,female,others,4377
S7052359K,50,female,real_estate_services,4212
S7052393Z,50,female,manufacturing,3900
S7053470B,50,male,professional_services,6110
S7053482A,50,female,accommodation_food_services,2008
S7054633Y,50,female,professional_services,5070
S7054647E,50,female,real_estate_services,4212
S7054978J,50,male,administrative_support_services,2535
S7055579P,50,female,arts_entertainment_recreation,3422
S7056702V,50,male,transportation_storage,3000
S7058557M,50,male,accommodation_food_services,2560
S7058814G,50,male,financial_insurance_services,7583
S7059556S,50,male,accommodation_food_services,2560
S7060871V,50,male,others,4332
S7062121F,50,female,real_estate_services,4212
S7062263Y,50,male,arts_entertainment_recreation,3955
S7064407F,50,female,heal_social_services,3803
S7064414X,50,female,transportation_storage,3803
S7066091V,50,female,financial_insurance_services,6093
S7066922T,50,female,heal_social_services,3803
S7067265C,50,male,administrative_support_services,2535
S7067575C,50,male,real_estate_services,4706
S7068002U,50,female,financial_insurance_services,6093
S7068068R,50,female,professional_services,5070
S7069343P,50,male,accommodation_food_services,2560
S7069872F,50,female,manufacturing,3900
S7070085Q,50,male,information_communications,6435
S7070295V,50,female,transportation_storage,3803
S7071066P,50,male,transportation_storage,3000
S7071411W,50,male,real_estate_services,4706
S7071584L,50,female,financial_insurance_services,6093
S7071739V,50,female,accommodation_food_services,2008
S7072012S,50,female,professional_services,5070
S7072454Z,50,female,arts_entertainment_recreation,3422
S7073383W,50,male,administrative_support_services,2535
S7075518T,50,male,manufacturing,5070
S7076545R,50,male,transportation_storage,3000
S7076815C,50,male,transportation_storage,3000
S7077426M,50,male,financial_insurance_services,7583
S7077735V,50,male,information_communications,6435
S7077776H,50,female,construction,3803
S7077777U,50,female,information_communications,5070
S7078845N,50,female,construction,3803
S7078962Y,50,female,professional_services,5070
S7079068R,50,male,accommodation_food_services,2560
S7080238R,50,female,administrative_support_services,2583
S7080287B,50,female,information_communications,5070
S7081372Q,50,male,heal_social_services,6143
S7082431V,50,female,transportation_storage,3803
S7082512H,50,male,information_communications,6435
S7083469K,50,female,manufacturing,3900
S7084595Q,50,male,administrative_support_services,2535
S7084673B,50,female,real_estate_services,4212
S7085315M,50,female,heal_social_services,3803
S7085697Y,50,female,others,4377
S7086015S,50,male,real_estate_services,4706
S7086460Y,50,female,others,4377
S7087103A,50,female,others,4377
S7087544C,50,male,financial_insurance_services,7583
S7087710K,50,female,real_estate_services,4212
S7088092F,50,male,information_communications,6435
S7088539Z,50,male,professional_services,6110
S7089152J,50,female,administrative_support_services,2583
S7089524R,50,female,manufacturing,3900
S7090091H,50,male,financial_insurance_services,7583
S7090185K,50,female,professional_services,5070
S7090255B,50,female,manufacturing,3900
S7090340E,50,female,transportation_storage,3803
S7090762I,50,male,financial_insurance_services,7583
S7091787Y,50,female,public_administration_education,5485
S7093099Q,50,female,real_estate_services,4212
S7093500T,50,female,transportation_storage,3803
S7094482M,50,male,accommodation_food_services,2560
S7095962E,50,male,transportation_storage,3000
S7097356Y,50,male,accommodation_food_services,2560
S7097712W,50,male,others,4332
S7097724J,50,male,manufacturing,5070
S7100020S,49,male,public_administration_education,6581
S7100644U,49,female,wholesale_retail_trade,3675
S7101913Q,49,male,manufacturing,5070
S7102033F,49,female,administrative_support_services,2583
S7102051A,49,female,manufacturing,3900
S7102194M,49,male,heal_social_services,6143
S7102499S,49,male,manufacturing,5070
S7102629P,49,female,real_estate_services,4212
S7102793M,49,male,administrative_support_services,2535
S7104109J,49,male,construction,4241
S7104156I,49,male,construction,4241
S7106632M,49,female,others,4377
S7107255Z,49,female,financial_insurance_services,6093
S7107411J,49,male,others,4332
S7107543Z,49,female,transportation_storage,3803
S7107605B,49,male,information_communications,6435
S7108187B,49,female,others,4377
S7108740C,49,male,transportation_storage,3000
S7108969M,49,male,professional_services,6110
S7109003W,49,male,heal_social_services,6143
S7109331K,49,male,wholesale_retail_trade,4505
S7109460B,49,male,heal_social_services,6143
S7110687F,49,male,transportation_storage,3000
S7110790G,49,male,administrative_support_services,2535
S7111046S,49,female,heal_social_services,3803
S7111065A,49,female,professional_services,5070
S7112483I,49,female,construction,3803
S7113610I,49,female,accommodation_food_services,2008
S7114911Z,49,female,construction,3803
S7115029W,49,male,construction,4241
S7115856R,49,female,accommodation_food_services,2008
S7115886P,49,female,public_administration_education,5485
S7115890M,49,female,others,4377
S7116022R,49,male,heal_social_services,6143
S7116028R,49,female,wholesale_retail_trade,3675
S7117939C,49,female,wholesale_retail_trade,3675
S7118576O,49,female,others,4377
S7119025X,49,female,real_estate_services,4212
S7119030N,49,female,professional_services,5070
S7119118C,49,male,wholesale_retail_trade,4505
S7120090J,49,male,construction,4241
S7120334F,49,male,heal_social_services,6143
S7121840Z,49,female,wholesale_retail_trade,3675
S7122637P,49,male,others,4332
S7123673K,49,male,information_communications,6435
S7123987M,49,female,construction,3803
S7124084O,49,male,others,4332
S7124780H,49,male,wholesale_retail_trade,4505
S7125005V,49,male,professional_services,6110
S7125416O,49,female,real_estate_services,4212
S7126962N,49,female,financial_insurance_services,6093
S7127118T,49,male,information_communications,6435
S7127296X,49,female,real_estate_services,4212
S7127704F,49,female,financial_insurance_services,6093
S7128445A,49,male,financial_insurance_services,7583
S7128644X,49,female,arts_entertainment_recreation,3422
S7128837P,49,female,arts_entertainment_recreation,3422
S7128935M,49,female,public_administration_education,5485
S7129078B,49,male,administrative_support_services,2535
S7129443R,49,male,manufacturing,5070
S7130308D,49,female,accommodation_food_services,2008
S7131030Y,49,male,transportation_storage,3000
S7131750V,49,male,real_estate_services,4706
S7134474B,49,female,professional_services,5070
S7135951G,49,female,professional_services,5070
S7136201Y,49,female,transportation_storage,3803
S7136207H,49,female,public_administration_education,5485
S7136478H,49,male,information_communications,6435
S7136840Q,49,female,construction,3803
S7137950P,49,female,information_communications,5070
S7139511S,49,male,manufacturing,5070
S7139753K,49,female,financial_insurance_services,6093
S7140274U,49,male,public_administration_education,6581
S7142286S,49,female,administrative_support_services,2583
S7143755L,49,female,professional_services,5070
S7143822R,49,male,information_communications,6435
S7144434D,49,male,real_estate_services,4706
S7146634V,49,male,information_communications,6435
S7146986I,49,male,manufacturing,5070
S7147671T,49,male,transportation_storage,3000
S7147795X,49,male,information_communications,6435
S7148065P,49,female,construction,3803
S7149337B,49,male,financial_insurance_services,7583
S7149423W,49,female,real_estate_services,4212
S7149490F,49,male,administrative_support_services,2535
S7149708N,49,male,others,4332
S7149785J,49,male,administrative_support_services,2535
S7150496F,49,female,real_estate_services,4212
S7150678C,49,female,administrative_support_services,2583
S7150781N,49,female,public_administration_education,5485
S7151146X,49,male,accommodation_food_services,2560
S7151584B,49,male,transportation_storage,3000
S7151870J,49,female,arts_entertainment_recreation,3422
S7152813C,49,male,arts_entertainment_recreation,3955
S7153088A,49,male,real_estate_services,4706
S7153126E,49,female,accommodation_food_services,2008
S7153819C,49,male,wholesale_retail_trade,4505
S7154268E,49,female,professional_services,5070
S7155340Y,49,female,financial_insurance_services,6093
S7156641X,49,female,wholesale_retail_trade,3675
S7157650P,49,male,professional_services,6110
S7159266Y,49,male,arts_entertainment_recreation,3955
S7161488D,49,male,administrative_support_services,2535
S7161538P,49,male,public_administration_education,6581
S7161753Q,49,female,others,4377
S7161987B,49,male,information_communications,6435
S7162032G,49,female,arts_entertainment_recreation,3422
S7162455U,49,female,accommodation_food_services,2008
S7162983A,49,male,heal_social_services,6143
S7163145V,49,female,heal_social_services,3803
S7163320D,49,male,accommodation_food_services,2560
S7163346V,49,female,information_communications,5070
S7164572S,49,female,real_estate_services,4212
S7165079K,49,female,financial_insurance_services,6093
S7165288W,49,female,transportation_storage,3803
S7167550H,49,female,accommodation_food_services,2008
S7167719O,49,female,professional_services,5070
S7168652L,49,male,public_administration_education,6581
S7168926H,49,female,wholesale_retail_trade,3675
S7169082N,49,male,construction,4241
S7170691G,49,female,construction,3803
S7171413T,49,female,professional_services,5070
S7171707U,49,female,heal_social_services,3803
S7172551Z,49,female,real_estate_services,4212
S7173864F,49,female,heal_social_services,3803
S7174650J,49,female,arts_entertainment_recreation,3422
S7175997Y,49,male,information_communications,6435
S7176003Z,49,female,construction,3803
S7176215V,49,female,public_administration_education,5485
S7176346F,49,male,arts_entertainment_recreation,3955
S7178259Y,49,female,wholesale_retail_trade,3675
S7178864B,49,female,accommodation_food_services,2008
S7179161V,49,female,financial_insurance_services,6093
S7179572T,49,male,financial_insurance_services,7583
S7179901H,49,female,manufacturing,3900
S7179948E,49,male,information_communications,6435
S7181144S,49,female,accommodation_food_services,2008
S7181849R,49,male,financial_insurance_services,7583
S7181928H,49,female,transportation_storage,3803
S7183352C,49,male,wholesale_retail_trade,4505
S7183554U,49,female,professional_services,5070
S7184566T,49,female,real_estate_services,4212
S7185075Y,49,male,manufacturing,5070
S7185347R,49,male,manufacturing,5070
S7186274Y,49,female,public_administration_education,5485
S7186701Z,49,female,wholesale_retail_trade,3675
S7187226G,49,male,information_communications,6435
S7187481Z,49,male,heal_social_services,6143
S7187669Q,49,male,wholesale_retail_trade,4505
S7187815Q,49,female,professional_services,5070
S7188155K,49,female,arts_entertainment_recreation,3422
S7188689O,49,female,arts_entertainment_recreation,3422
S7189372T,49,male,wholesale_retail_trade,4505
S7189873D,49,male,administrative_support_services,2535
S7190441G,49,female,professional_services,5070
S7190730S,49,male,manufacturing,5070
S7190880J,49,female,construction,3803
S7191632D,49,male,accommodation_food_services,2560
S7192079W,49,male,accommodation_food_services,2560
S7192787O,49,female,financial_insurance_services,6093
S7193269E,49,female,wholesale_retail_trade,3675
S7193831E,49,male,construction,4241
S7193909I,49,male,wholesale_retail_trade,4505
S7193922S,49,male,heal_social_services,6143
S7193974R,49,female,professional_services,5070
S7194649K,49,female,professional_services,5070
S7194716J,49,male,public_administration_education,6581
S7194787E,49,female,professional_services,5070
S7195559V,49,female,wholesale_retail_trade,3675
S7196496W,49,male,others,4332
S7197650M,49,female,arts_entertainment_recreation,3422
S7198813T,49,male,professional_services,6110
S7198887E,49,male,others,4332
S7199166Y,49,male,wholesale_retail_trade,4505
S7200142O,48,female,heal_social_services,3803
S7200227U,48,female,professional_services,5070
S7200573J,48,female,manufacturing,3900
S7201319A,48,male,public_administration_education,6581
S7201768O,48,male,administrative_support_services,2535
S7201894M,48,female,wholesale_retail_trade,3675
S7202488K,48,male,professional_services,6110
S7202580H,48,male,administrative_support_services,2535
S7202980Q,48,male,public_administration_education,6581
S7203169A,48,male,construction,4241
S7204461Y,48,male,others,4332
S7204554L,48,female,transportation_storage,3803
S7204841Z,48,male,others,4332
S7205159M,48,male,others,4332
S7205364N,48,female,public_administration_education,5485
S7207627X,48,female,transportation_storage,3803
S7208876W,48,male,heal_social_services,6143
S7209393U,48,female,accommodation_food_services,2008
S7209709F,48,female,financial_insurance_services,6093
S7210928H,48,female,transportation_storage,3803
S7210999K,48,female,real_estate_services,4212
S7211057O,48,male,accommodation_food_services,2560
S7211102Z,48,male,arts_entertainment_recreation,3955
S7211315L,48,female,construction,3803
S7211337V,48,female,manufacturing,3900
S7211747D,48,male,construction,4241
S7211818Z,48,male,public_administration_education,6581
S7211863N,48,female,arts_entertainment_recreation,3422
S7212433I,48,female,transportation_storage,3803
S7212757T,48,male,financial_insurance_services,7583
S7212852Z,48,female,public_administration_education,5485
S7213190K,48,female,information_communications,5070
S7214276U,48,female,information_communications,5070
S7214814F,48,female,accommodation_food_services,2008
S7214996P,48,female,construction,3803
S7215294W,48,male,others,4332
S7216002G,48,male,real_estate_services,4706
S7216586M,48,female,professional_services,5070
S7217810U,48,female,manufacturing,3900
S7217933M,48,male,construction,4241
S7218151J,48,male,information_communications,6435
S7218252A,48,female,others,4377
S7218397M,48,female,administrative_support_services,2583
S7218973Z,48,female,heal_social_services,3803
S7219078J,48,female,manufacturing,3900
S7219148K,48,female,arts_entertainment_recreation,3422
S7219334U,48,female,construction,3803
S7219454V,48,female,information_communications,5070
S7219643V,48,male,real_estate_services,4706
S7220395N,48,female,accommodation_food_services,2008
S7220587V,48,female,public_administration_education,5485
S7220611T,48,male,wholesale_retail_trade,4505
S7221260V,48,female,construction,3803
S7221440G,48,female,others,4377
S7222673J,48,female,financial_insurance_services,6093
S7222729F,48,female,professional_services,5070
S7223036D,48,female,public_administration_education,5485
S7223264X,48,female,wholesale_retail_trade,3675
S7223304D,48,female,professional_services,5070
S7223842G,48,male,financial_insurance_services,7583
S7224968Y,48,female,professional_services,5070
S7225145L,48,male,professional_services,6110
S7225925E,48,male,construction,4241
S7226208B,48,female,wholesale_retail_trade,3675
S7228121V,48,female,heal_social_services,3803
S7228623N,48,male,public_administration_education,6581
S7229154P,48,male,administrative_support_services,2535
S7231012E,48,female,financial_insurance_services,6093
S7232648G,48,female,financial_insurance_services,6093
S7232652G,48,female,financial_insurance_services,6093
S7232844H,48,male,arts_entertainment_recreation,3955
S7232897H,48,male,transportation_storage,3000
S7233212B,48,male,administrative_support_services,2535
S7233875O,48,female,information_communications,5070
S7234368H,48,female,public_administration_education,5485
S7235159K,48,male,construction,4241
S7235599S,48,male,public_administration_education,6581
S7236479K,48,female,construction,3803
S7236998R,48,male,accommodation_food_services,2560
S7237164R,48,female,information_communications,5070
S7238345E,48,female,information_communications,5070
S7238433J,48,female,construction,3803
S7239056Q,48,male,information_communications,6435
S7239216S,48,female,manufacturing,3900
S7239364C,48,male,heal_social_services,6143
S7239389Z,48,female,professional_services,5070
S7240064E,48,male,wholesale_retail_trade,4505
S7240286Q,48,male,arts_entertainment_recreation,3955
S7241066B,48,male,accommodation_food_services,2560
S7241477H,48,male,accommodation_food_services,2560
S7243451D,48,male,transportation_storage,3000
S7243486N,48,female,wholesale_retail_trade,3675
S7243624E,48,male,professional_services,6110
S7243842A,48,male,transportation_storage,3000
S7243918R,48,male,public_administration_education,6581
S7244068T,48,male,public_administration_education,6581
S7244291M,48,female,transportation_storage,3803
S7245874L,48,female,administrative_support_services,2583
S7245907I,48,female,financial_insurance_services,6093
S7246478A,48,female,wholesale_retail_trade,3675
S7246636K,48,female,others,4377
S7248802Q,48,male,transportation_storage,3000
S7249668I,48,female,transportation_storage,3803
S7249795F,48,female,financial_insurance_services,6093
S7250781W,48,female,accommodation_food_services,2008
S7251033K,48,female,financial_insurance_services,6093
S7251902Y,48,male,heal_social_services,6143
S7252823K,48,male,wholesale_retail_trade,4505
S7253590A,48,male,real_estate_services,4706
S7254042V,48,male,arts_entertainment_recreation,3955
S7255233S,48,male,manufacturing,5070
S7255405A,48,female,professional_services,5070
S7255513T,48,male,public_administration_education,6581
S7255562Y,48,female,arts_entertainment_recreation,3422
S7256069E,48,male,arts_entertainment_recreation,3955
S7256896K,48,male,transportation_storage,3000
S7257882F,48,female,public_administration_education,5485
S7259132X,48,male,manufacturing,5070
S7259330Q,48,male,heal_social_services,6143
S7259533N,48,male,public_administration_education,6581
S7259665T,48,female,transportation_storage,3803
S7259812B,48,female,arts_entertainment_recreation,3422
S7259945A,48,male,arts_entertainment_recreation,3955
S7260687U,48,female,accommodation_food_services,2008
S7262160L,48,male,information_communications,6435
S7262263X,48,female,financial_insurance_services,6093
S7262268H,48,female,heal_social_services,3803
S7262386O,48,male,heal_social_services,6143
S7262775B,48,male,manufacturing,5070
S7262861T,48,male,information_communications,6435
S7263605A,48,male,information_communications,6435
S7264237R,48,female,real_estate_services,4212
S7265154I,48,female,administrative_support_services,2583
S7265702N,48,male,administrative_support_services,2535
S7266441J,48,female,heal_social_services,3803
S7266684Y,48,female,transportation_storage,3803
S7267693I,48,male,others,4332
S7268806O,48,male,others,4332
S7268968R,48,male,information_communications,6435
S7269704D,48,female,arts_entertainment_recreation,3422
S7271224V,48,female,wholesale_retail_trade,3675
S7271785A,48,female,heal_social_services,3803
S7271793B,48,female,wholesale_retail_trade,3675
S7272855V,48,female,heal_social_services,3803
S7273464Z,48,female,construction,3803
S7274037B,48,male,financial_insurance_services,7583
S7275861Q,48,male,information_communications,6435
S7276039N,48,female,accommodation_food_services,2008
S7276075N,48,female,real_estate_services,4212
S7276191Y,48,female,heal_social_services,3803
S7276814E,48,female,wholesale_retail_trade,3675
S7277099R,48,male,construction,4241
S7277951N,48,female,wholesale_retail_trade,3675
S7279013S,48,female,administrative_support_services,2583
S7279366V,48,female,manufacturing,3900
S7280715M,48,male,construction,4241
S7281288Q,48,female,arts_entertainment_recreation,3422
S7282068O,48,male,arts_entertainment_recreation,3955
S7282270Q,48,female,public_administration_education,5485
S7283548J,48,female,professional_services,5070
S7284398D,48,male,information_communications,6435
S7284591V,48,male,manufacturing,5070
S7284683A,48,male,real_estate_services,4706
S7284801Z,48,male,wholesale_retail_trade,4505
S7285744D,48,female,accommodation_food_services,2008
S7287336D,48,male,information_communications,6435
S7287429W,48,female,construction,3803
S7289108D,48,male,heal_social_services,6143
S7289617H,48,male,accommodation_food_services,2560
S7289983F,48,male,public_administration_education,6581
S7291507N,48,female,transportation_storage,3803
S7291622M,48,female,accommodation_food_services,2008
S7292064I,48,male,real_estate_services,4706
S7292409L,48,female,transportation_storage,3803
S7293162T,48,male,wholesale_retail_trade,4505
S7293234M,48,male,financial_insurance_services,7583
S7295217Y,48,female,administrative_support_services,2583
S7295261M,48,male,real_estate_services,4706
S7295586M,48,male,wholesale_retail_trade,4505
S7295716Y,48,female,financial_insurance_services,6093
S7296053W,48,male,accommodation_food_services,2560
S7296065E,48,male,transportation_storage,3000
S7296694B,48,female,financial_insurance_services,6093
S7296796T,48,female,accommodation_food_services,2008
S7296927H,48,male,professional_services,6110
S7297538O,48,female,manufacturing,3900
S7299541V,48,male,public_administration_education,6581
S7299662E,48,female,wholesale_retail_trade,3675
S7299890W,48,male,professional_services,6110
S7301579W,47,female,others,4377
S7302097Z,47,male,transportation_storage,3000
S7302214D,47,female,others,4377
S7302244L,47,female,accommodation_food_services,2008
S7302588V,47,male,heal_social_services,6143
S7302695L,47,male,administrative_support_services,2535
S7302771I,47,male,administrative_support_services,2535
S7303046A,47,female,professional_services,5070
S7303470E,47,female,wholesale_retail_trade,3675
S7304829B,47,male,arts_entertainment_recreation,3955
S7304853R,47,female,information_communications,5070
S7305058T,47,female,real_estate_services,4212
S7306034A,47,female,transportation_storage,3803
S7307217I,47,male,heal_social_services,6143
S7307622D,47,male,public_administration_education,6581
S7309158S,47,female,information_communications,5070
S7309901U,47,female,others,4377
S7310477N,47,male,others,4332
S7310993W,47,male,arts_entertainment_recreation,3955
S7311274R,47,male,professional_services,6110
S7311790Q,47,male,real_estate_services,4706
S7312065Z,47,male,construction,4241
S7312990F,47,male,wholesale_retail_trade,4505
S7313643N,47,male,manufacturing,5070
S7314608B,47,male,construction,4241
S7314952I,47,male,heal_social_services,6143
S7315149Q,47,male,transportation_storage,3000
S7315259Q,47,female,heal_social_services,3803
S7316289U,47,female,heal_social_services,3803
S7317450Q,47,female,administrative_support_services,2583
S7318490F,47,female,financial_insurance_services,6093
S7318543T,47,male,administrative_support_services,2535
S7318708X,47,female,administrative_support_services,2583
S7318772B,47,male,heal_social_services,6143
S7320534J,47,female,heal_social_services,3803
S7320891V,47,male,information_communications,6435
S7321518N,47,female,public_administration_education,5485
S7322480G,47,female,others,4377
S7322893W,47,female,information_communications,5070
S7323751Y,47,female,manufacturing,3900
S7323792W,47,male,transportation_storage,3000
S7324634G,47,male,real_estate_services,4706
S7324786T,47,male,information_communications,6435
S7325518I,47,female,arts_entertainment_recreation,3422
S7325833W,47,male,others,4332
S7326083J,47,female,arts_entertainment_recreation,3422
S7326149Z,47,female,construction,3803
S7326936K,47,female,information_communications,5070
S7327315A,47,male,arts_entertainment_recreation,3955
S7327857Z,47,female,professional_services,5070
S7327962N,47,female,accommodation_food_services,2008
S7328719K,47,male,professional_services,6110
S7329016S,47,female,construction,3803
S7329443B,47,male,information_communications,6435
S7329927O,47,female,financial_insurance_services,6093
S7330378K,47,female,others,4377
S7330628T,47,female,public_administration_education,5485
S7331657D,47,male,accommodation_food_services,2560
S7331742X,47,female,construction,3803
S7331757G,47,male,professional_services,6110
S7333569R,47,female,others,4377
S7333830C,47,female,public_administration_education,5485
S7333844M,47,female,others,4377
S7334191X,47,female,professional_services,5070
S7335373I,47,male,arts_entertainment_recreation,3955
S7335950V,47,male,wholesale_retail_trade,4505
S7336619Z,47,male,real_estate_services,4706
S7336842E,47,female,heal_social_services,3803
S7337212K,47,female,wholesale_retail_trade,3675
S7339123D,47,female,wholesale_retail_trade,3675
S7339205Y,47,male,transportation_storage,3000
S7339362M,47,female,public_administration_education,5485
S7339981Q,47,male,administrative_support_services,2535
S7340872Z,47,male,manufacturing,5070
S7341003F,47,female,others,4377
S7341474G,47,female,manufacturing,3900
S7341493X,47,female,public_administration_education,5485
S7341565D,47,male,real_estate_services,4706
S7342229Q,47,male,information_communications,6435
S7343140E,47,female,others,4377
S7343152C,47,female,public_administration_education,5485
S7343273K,47,male,public_administration_education,6581
S7344784N,47,female,wholesale_retail_trade,3675
S7345235S,47,female,information_communications,5070
S7345484D,47,male,information_communications,6435
S7345663L,47,female,professional_services,5070
S7346238L,47,female,financial_insurance_services,6093
S7346424X,47,female,construction,3803
S7347354Q,47,male,wholesale_retail_trade,4505
S7347979M,47,male,construction,4241
S7348501E,47,male,real_estate_services,4706
S7349203M,47,female,accommodation_food_services,2008
S7349375I,47,female,administrative_support_services,2583
S7349967P,47,male,construction,4241
S7350385H,47,female,construction,3803
S7350987P,47,female,accommodation_food_services,2008
S7352394L,47,male,transportation_storage,3000
S7353086V,47,female,administrative_support_services,2583
S7353395H,47,female,transportation_storage,3803
S7353397O,47,female,others,4377
S7353696K,47,male,manufacturing,5070
S7354580X,47,female,professional_services,5070
S7355539A,47,female,others,4377
S7355899T,47,female,construction,3803
S7357076X,47,male,arts_entertainment_recreation,3955
S7358402V,47,male,professional_services,6110
S7358687H,47,male,accommodation_food_services,2560
S7359449K,47,male,manufacturing,5070
S7359654Q,47,male,arts_entertainment_recreation,3955
S7360776E,47,male,financial_insurance_services,7583
S7361243S,47,female,financial_insurance_services,6093
S7361337V,47,female,others,4377
S7362074A,47,female,heal_social_services,3803
S7362084V,47,female,administrative_support_services,2583
S7362401H,47,male,others,4332
S7362431Y,47,male,real_estate_services,4706
S7362820Q,47,female,transportation_storage,3803
S7362940L,47,male,professional_services,6110
S7363132J,47,female,wholesale_retail_trade,3675
S7363186I,47,male,professional_services,6110
S7363924T,47,male,public_administration_education,6581
S7365554C,47,female,transportation_storage,3803
S7367221A,47,male,transportation_storage,3000
S7367568W,47,male,construction,4241
S7368113C,47,female,wholesale_retail_trade,3675
S7368411R,47,male,information_communications,6435
S7368653D,47,female,information_communications,5070
S7369099T,47,male,real_estate_services,4706
S7369312O,47,female,manufacturing,3900
S7369513R,47,female,professional_services,5070
S7369555F,47,male,real_estate_services,4706
S7370947X,47,female,others,4377
S7371438H,47,female,wholesale_retail_trade,3675
S7371753X,47,male,manufacturing,5070
S7372258R,47,male,transportation_storage,3000
S7372625N,47,female,real_estate_services,4212
S7372701T,47,female,professional_services,5070
S7373759N,47,female,administrative_support_services,2583
S7373944I,47,male,accommodation_food_services,2560
S7374314A,47,female,construction,3803
S7374986B,47,male,professional_services,6110
S7376536B,47,female,heal_social_services,3803
S7376812B,47,female,manufacturing,3900
S7376813C,47,male,construction,4241
S7377396Z,47,male,manufacturing,5070
S7377746C,47,female,transportation_storage,3803
S7377768A,47,male,financial_insurance_services,7583
S7377776W,47,male,manufacturing,5070
S7378727T,47,female,accommodation_food_services,2008
S7379045E,47,female,manufacturing,3900
S7379431V,47,male,wholesale_retail_trade,4505
S7379630H,47,male,information_communications,6435
S7379781X,47,male,accommodation_food_services,2560
S7380513U,47,female,accommodation_food_services,2008
S7380583X,47,female,administrative_support_services,2583
S7380811J,47,female,heal_social_services,3803
S7382490L,47,male,others,4332
S7382540K,47,female,financial_insurance_services,6093
S7382613Y,47,female,arts_entertainment_recreation,3422
S7382855Z,47,female,others,4377
S7383627T,47,female,real_estate_services,4212
S7384482U,47,female,transportation_storage,3803
S7384554P,47,female,administrative_support_services,2583
S7385043L,47,female,professional_services,5070
S7385599A,47,female,financial_insurance_services,6093
S7386853O,47,male,wholesale_retail_trade,4505
S7386999A,47,female,accommodation_food_services,2008
S7387331X,47,male,real_estate_services,4706
S7388075A,47,male,real_estate_services,4706
S7388325T,47,female,administrative_support_services,2583
S7388378K,47,female,heal_social_services,3803
S7389356Q,47,male,transportation_storage,3000
S7391364D,47,female,information_communications,5070
S7391944V,47,male,others,4332
S7392177L,47,male,real_estate_services,4706
S7393065D,47,male,transportation_storage,3000
S7393253U,47,female,information_communications,5070
S7394035O,47,male,transportation_storage,3000
S7394553K,47,female,manufacturing,3900
S7395033V,47,female,administrative_support_services,2583
S7395279K,47,male,transportation_storage,3000
S7395539Z,47,female,construction,3803
S7395918P,47,female,administrative_support_services,2583
S7395947T,47,female,information_communications,5070
S7396024F,47,male,transportation_storage,3000
S7396930J,47,female,others,4377
S7397104Z,47,female,professional_services,5070
S7399259I,47,female,transportation_storage,3803
S7400055P,46,male,accommodation_food_services,2560
S7400708L,46,male,accommodation_food_services,2560
S7402191X,46,male,manufacturing,5070
S7402850Y,46,female,public_administration_education,5485
S7403024R,46,female,administrative_support_services,2583
S7403118B,46,male,public_administration_education,6581
S7404041H,46,male,professional_services,6110
S7404188W,46,female,financial_insurance_services,6093
S7404322L,46,male,public_administration_education,6581
S7404670I,46,male,construction,4241
S7404731B,46,female,public_administration_education,5485
S7405109Z,46,male,professional_services,6110
S7405884T,46,male,transportation_storage,3000
S7406541G,46,female,real_estate_services,4212
S7406790G,46,female,accommodation_food_services,2008
S7406844V,46,female,public_administration_education,5485
S7407038X,46,male,others,4332
